station,time_min,amplitude_mean,amplitude_std,amplitude_max,amplitude_min,amplitude_count,channel
BLE,2019-10-22 01:35:00+00:00,90.405228,834.023791,1890.351493,-1857.969127,60,EHZ
BLE,2019-10-22 01:36:00+00:00,-41.124364,894.05986,1794.244086,-2102.346809,60,EHZ
BLE,2019-10-22 01:37:00+00:00,-225.837526,1154.305027,2258.90523,-2616.276131,60,EHZ
BLE,2019-10-22 01:38:00+00:00,-188.290549,1224.584727,2513.257069,-2781.506633,60,EHZ
BLE,2019-10-22 01:39:00+00:00,61.621994,1090.255053,2402.044597,-2450.557935,60,EHZ
BLE,2019-10-22 01:40:00+00:00,-60.629562,899.148324,1780.70925,-2037.30057,60,EHZ
BLE,2019-10-22 01:41:00+00:00,114.664542,963.718795,2088.781197,-1915.799004,60,EHZ
BLE,2019-10-22 01:42:00+00:00,163.197855,978.302691,2595.681251,-1691.716554,60,EHZ
BLE,2019-10-22 01:43:00+00:00,-107.020846,911.251945,1795.438292,-1625.952816,60,EHZ
BLE,2019-10-22 01:44:00+00:00,90.620498,935.285152,2477.902816,-2022.28211,60,EHZ
BLE,2019-10-22 01:45:00+00:00,31.82961,1108.013924,1946.070932,-4280.232488,60,EHZ
BLE,2019-10-22 01:46:00+00:00,-203.584781,759.754397,1633.636344,-1603.921927,60,EHZ
BLE,2019-10-22 01:47:00+00:00,23.757277,649.000588,2168.617887,-1066.539048,60,EHZ
BLE,2019-10-22 01:48:00+00:00,-16.19097,906.520967,2488.017141,-2463.406411,60,EHZ
BLE,2019-10-22 01:49:00+00:00,-106.668265,840.953095,1919.225503,-1747.661546,60,EHZ
BLE,2019-10-22 01:50:00+00:00,11.609128,1198.076532,2248.146788,-2906.452234,60,EHZ
BLE,2019-10-22 01:51:00+00:00,-66.65751,899.036592,2264.448463,-2115.262015,60,EHZ
BLE,2019-10-22 01:52:00+00:00,-78.805606,1054.707534,2841.828658,-2641.647685,60,EHZ
BLE,2019-10-22 01:53:00+00:00,-34.635465,965.485427,1629.542304,-2415.619417,60,EHZ
BLE,2019-10-22 01:54:00+00:00,-33.101425,664.447853,1349.345739,-1488.937107,60,EHZ
BLE,2019-10-22 01:55:00+00:00,40.030669,893.827661,1836.039309,-2052.349038,60,EHZ
BLE,2019-10-22 01:56:00+00:00,-103.146089,956.312019,2144.57132,-2369.794227,60,EHZ
BLE,2019-10-22 01:57:00+00:00,-123.597579,926.967205,1958.441178,-2435.755509,60,EHZ
BLE,2019-10-22 01:58:00+00:00,31.887281,914.947307,2024.731048,-1877.560618,60,EHZ
BLE,2019-10-22 01:59:00+00:00,-146.083357,793.957668,1373.724585,-2316.022305,60,EHZ
BLE,2019-10-22 02:00:00+00:00,15.640117,804.491458,2105.912677,-1867.466193,60,EHZ
BLE,2019-10-22 02:01:00+00:00,170.193217,1065.589392,2415.083742,-2611.870033,60,EHZ
BLE,2019-10-22 02:02:00+00:00,-134.941504,994.947396,1839.502626,-2649.017357,60,EHZ
BLE,2019-10-22 02:03:00+00:00,230.313318,1085.776312,2606.649349,-1833.87615,60,EHZ
BLE,2019-10-22 02:04:00+00:00,-190.075001,1395.557977,2817.64747,-3018.097067,60,EHZ
BLE,2019-10-22 02:05:00+00:00,-140.641995,1551.605186,3589.907475,-3894.678048,60,EHZ
BLE,2019-10-22 02:06:00+00:00,303.512415,1210.905669,2709.447001,-2857.623938,60,EHZ
BLE,2019-10-22 02:07:00+00:00,174.494937,1108.746466,3103.804115,-2301.656959,60,EHZ
BLE,2019-10-22 02:08:00+00:00,280.43315,796.422203,2629.229493,-2159.453949,60,EHZ
BLE,2019-10-22 02:09:00+00:00,-0.330585,886.142389,1948.170514,-1735.908116,60,EHZ
BLE,2019-10-22 02:10:00+00:00,-104.786459,949.19369,2392.210729,-2664.899378,60,EHZ
BLE,2019-10-22 02:11:00+00:00,-43.845443,969.210389,1968.597184,-3291.682761,60,EHZ
BLE,2019-10-22 02:12:00+00:00,-81.158602,1280.56963,2502.641229,-3635.829176,60,EHZ
BLE,2019-10-22 02:13:00+00:00,111.862759,1318.548724,3600.846579,-2898.95267,60,EHZ
BLE,2019-10-22 02:14:00+00:00,-367.561655,1428.182896,3175.16633,-3539.395878,60,EHZ
BLE,2019-10-22 02:15:00+00:00,56.311278,958.640054,2211.289713,-1948.027709,60,EHZ
BLE,2019-10-22 02:16:00+00:00,103.603375,934.035666,2000.192826,-1782.949469,60,EHZ
BLE,2019-10-22 02:17:00+00:00,-100.890258,864.497681,2166.841212,-2751.054989,60,EHZ
BLE,2019-10-22 02:18:00+00:00,262.987903,860.945538,2143.645557,-2023.722167,60,EHZ
BLE,2019-10-22 02:19:00+00:00,-69.495988,1062.640504,3898.982497,-2454.266457,60,EHZ
BLE,2019-10-22 02:20:00+00:00,-120.449926,2685.301104,7217.213372,-9092.667142,60,EHZ
BLE,2019-10-22 02:21:00+00:00,400.232733,11328.669169,44997.398058,-27511.505088,60,EHZ
BLE,2019-10-22 02:22:00+00:00,-811.307619,4518.532276,7994.099431,-24711.964622,60,EHZ
BLE,2019-10-22 02:23:00+00:00,-607.289637,6205.620296,22427.212104,-17556.343421,60,EHZ
BLE,2019-10-22 02:24:00+00:00,-58.502855,3412.929978,17293.854344,-9089.891363,60,EHZ
BLE,2019-10-22 02:25:00+00:00,89.270593,999.923413,2312.240817,-2079.157832,60,EHZ
BLE,2019-10-22 02:26:00+00:00,-147.475179,1106.078825,2401.172713,-3628.982737,60,EHZ
BLE,2019-10-22 02:27:00+00:00,67.816087,908.324119,2683.220129,-1768.050026,60,EHZ
BLE,2019-10-22 02:28:00+00:00,117.428922,1076.611516,2383.251918,-2444.683712,60,EHZ
BLE,2019-10-22 02:29:00+00:00,145.831494,1019.904226,2282.476608,-1900.352661,60,EHZ
BLE,2019-10-22 02:30:00+00:00,-12.365509,1085.54854,2087.139554,-2570.108237,60,EHZ
BLE,2019-10-22 02:31:00+00:00,-30.446287,783.959686,1200.97512,-2033.959624,60,EHZ
BLE,2019-10-22 02:32:00+00:00,-57.443573,2384.02344,6983.171762,-8035.070032,60,EHZ
BLE,2019-10-22 02:33:00+00:00,349.370097,2139.436201,8077.866703,-3449.657977,60,EHZ
BLE,2019-10-22 02:34:00+00:00,145.780961,1000.271109,2094.178602,-1833.2845,60,EHZ
BLE,2019-10-22 02:35:00+00:00,58.853665,1133.978532,2303.424544,-3149.556952,60,EHZ
BLE,2019-10-22 02:36:00+00:00,186.556761,978.89923,2366.313376,-1901.657309,60,EHZ
BLE,2019-10-22 02:37:00+00:00,-49.040584,1213.629066,2094.01809,-3522.243029,60,EHZ
BLE,2019-10-22 02:38:00+00:00,137.008184,1032.597647,2516.153142,-1881.147728,60,EHZ
BLE,2019-10-22 02:39:00+00:00,-170.090726,1132.04608,2375.404807,-2231.117401,60,EHZ
BLE,2019-10-22 02:40:00+00:00,123.451881,885.177734,2564.997145,-2121.580406,60,EHZ
BLE,2019-10-22 02:41:00+00:00,-55.571416,1082.262013,2368.046189,-2493.540316,60,EHZ
BLE,2019-10-22 02:42:00+00:00,134.880074,1017.196475,2234.584787,-2197.32445,60,EHZ
BLE,2019-10-22 02:43:00+00:00,8.957216,1017.840052,1925.092541,-2597.203824,60,EHZ
BLE,2019-10-22 02:44:00+00:00,-139.664169,905.47735,1711.965911,-2228.581279,60,EHZ
BLE,2019-10-22 02:45:00+00:00,77.702245,925.600359,1806.140121,-2474.729304,60,EHZ
BLE,2019-10-22 02:46:00+00:00,144.841498,1092.091329,4235.908843,-2504.395746,60,EHZ
BLE,2019-10-22 02:47:00+00:00,-107.960472,1030.862194,2451.647208,-2380.535723,60,EHZ
BLE,2019-10-22 02:48:00+00:00,104.24927,1150.111072,2615.679308,-3783.285746,60,EHZ
BLE,2019-10-22 02:49:00+00:00,-187.316589,1026.695313,1679.693865,-2640.650562,60,EHZ
BLE,2019-10-22 02:50:00+00:00,7.41771,1169.880096,3002.440356,-2328.244245,60,EHZ
BLE,2019-10-22 02:51:00+00:00,111.534072,929.966733,2633.684491,-1878.317768,60,EHZ
BLE,2019-10-22 02:52:00+00:00,-202.482639,1041.505342,2729.780789,-2290.85034,60,EHZ
BLE,2019-10-22 02:53:00+00:00,-19.31911,1188.146464,2179.038242,-2986.104598,60,EHZ
BLE,2019-10-22 02:54:00+00:00,-37.19736,940.686548,2075.70937,-2193.493978,60,EHZ
BLE,2019-10-22 02:55:00+00:00,-348.121745,986.093929,2135.804613,-2946.198444,60,EHZ
BLE,2019-10-22 02:56:00+00:00,92.15693,1121.96937,2288.926735,-2261.242096,60,EHZ
BLE,2019-10-22 02:57:00+00:00,-84.806072,1344.546457,2383.257347,-4176.303352,60,EHZ
BLE,2019-10-22 02:58:00+00:00,61.265315,1195.745237,2317.049481,-3073.491897,60,EHZ
BLE,2019-10-22 02:59:00+00:00,-161.715357,3776.086134,9746.282968,-13428.167389,60,EHZ
BLE,2019-10-22 03:00:00+00:00,141.520371,2001.615766,6461.42529,-6488.033372,60,EHZ
BLE,2019-10-22 03:01:00+00:00,-75.664802,1504.920602,3443.875439,-3058.265336,60,EHZ
BLE,2019-10-22 03:02:00+00:00,35.337143,1566.630329,3916.169796,-3986.93642,60,EHZ
BLE,2019-10-22 03:03:00+00:00,-143.079061,1243.066955,3295.987563,-3021.092897,60,EHZ
BLE,2019-10-22 03:04:00+00:00,-42.699572,972.777509,2144.686263,-1769.443617,60,EHZ
BLE,2019-10-22 03:05:00+00:00,246.329953,1025.819413,2963.98862,-1882.980771,60,EHZ
BLE,2019-10-22 03:06:00+00:00,20.774481,980.034244,3431.36745,-1996.062853,60,EHZ
BLE,2019-10-22 03:07:00+00:00,-73.431406,934.420276,1758.019901,-2231.245922,60,EHZ
BLE,2019-10-22 03:08:00+00:00,97.476047,1090.260014,2289.900568,-2037.983646,60,EHZ
BLE,2019-10-22 03:09:00+00:00,-226.613924,1030.712438,2842.139238,-2446.485033,60,EHZ
BLE,2019-10-22 03:10:00+00:00,187.895995,1121.743093,3101.681122,-2626.625331,60,EHZ
BLE,2019-10-22 03:11:00+00:00,-197.396047,1020.140675,1565.002535,-2767.183743,60,EHZ
BLE,2019-10-22 03:12:00+00:00,-331.536994,1006.410189,1443.566999,-3730.769465,60,EHZ
BLE,2019-10-22 03:13:00+00:00,-200.159851,1318.65927,3362.421025,-3496.963676,60,EHZ
BLE,2019-10-22 03:14:00+00:00,-37.39556,1163.450288,2811.719055,-2332.129718,60,EHZ
BLE,2019-10-22 03:15:00+00:00,-58.038305,1044.541152,2467.286485,-1930.158842,60,EHZ
BLE,2019-10-22 03:16:00+00:00,107.33349,961.815926,2543.774405,-1737.624607,60,EHZ
BLE,2019-10-22 03:17:00+00:00,-83.166393,1436.528213,4115.182328,-3212.321424,60,EHZ
BLE,2019-10-22 03:18:00+00:00,-16.669152,1148.556987,2869.574377,-2915.32794,60,EHZ
BLE,2019-10-22 03:19:00+00:00,-90.015802,1174.06773,2201.491893,-2453.273554,60,EHZ
BLE,2019-10-22 03:20:00+00:00,-183.828561,1144.460695,2632.139116,-3413.538325,60,EHZ
BLE,2019-10-22 03:21:00+00:00,-149.17318,3398.149638,8487.648742,-9228.047209,60,EHZ
BLE,2019-10-22 03:22:00+00:00,-207.220552,1848.597377,2962.836452,-7878.092391,60,EHZ
BLE,2019-10-22 03:23:00+00:00,896.218101,5731.258413,14291.105892,-13939.397492,60,EHZ
BLE,2019-10-22 03:24:00+00:00,30.461287,3321.878434,6836.792578,-14246.845587,60,EHZ
BLE,2019-10-22 03:25:00+00:00,-166.829452,2097.109157,4429.990122,-7034.559707,60,EHZ
BLE,2019-10-22 03:26:00+00:00,179.17251,1138.53362,2214.897605,-3229.02629,60,EHZ
BLE,2019-10-22 03:27:00+00:00,92.766237,1006.397057,2458.157441,-1967.88282,60,EHZ
BLE,2019-10-22 03:28:00+00:00,-25.036879,1266.903366,2911.316812,-2539.507989,60,EHZ
BLE,2019-10-22 03:29:00+00:00,133.495264,835.270987,2236.587315,-1540.995223,60,EHZ
BLE,2019-10-22 03:30:00+00:00,128.781084,947.81084,2219.920908,-1922.133257,60,EHZ
BLE,2019-10-22 03:31:00+00:00,145.579263,1043.495025,2659.182002,-2973.020114,60,EHZ
BLE,2019-10-22 03:32:00+00:00,64.769075,1042.697775,2561.708993,-2288.789141,60,EHZ
BLE,2019-10-22 03:33:00+00:00,37.139523,1162.780977,2162.015514,-2609.809071,60,EHZ
BLE,2019-10-22 03:34:00+00:00,-206.10171,1190.408507,3162.1637,-2847.791472,60,EHZ
BLE,2019-10-22 03:35:00+00:00,146.732516,1225.254886,2993.1211,-2411.987483,60,EHZ
BLE,2019-10-22 03:36:00+00:00,339.386713,2052.019128,9567.03587,-3515.412734,60,EHZ
BLE,2019-10-22 03:37:00+00:00,-90.755918,1017.212597,2318.259009,-2171.732589,60,EHZ
