station,time_min,amplitude_mean,amplitude_std,amplitude_max,amplitude_min,amplitude_count,channel
CSS,2023-06-29 02:38:00+00:00,-6.227408,280.315384,904.702636,-730.160715,180,HHE
CSS,2023-06-29 02:39:00+00:00,-6.825955,263.847645,686.271273,-958.947982,180,HHE
CSS,2023-06-29 02:40:00+00:00,-24.055354,279.830422,707.952668,-741.598706,180,HHE
CSS,2023-06-29 02:41:00+00:00,-29.258966,282.474993,754.919082,-777.970123,180,HHE
CSS,2023-06-29 02:42:00+00:00,-30.118241,295.302372,765.180641,-943.368928,180,HHE
CSS,2023-06-29 02:43:00+00:00,15.915706,334.601351,1468.923581,-835.609548,180,HHE
CSS,2023-06-29 02:44:00+00:00,13.653674,295.736912,861.926709,-1021.426588,180,HHE
CSS,2023-06-29 02:45:00+00:00,52.626464,281.163268,871.069393,-751.466455,180,HHE
CSS,2023-06-29 02:46:00+00:00,-6.715958,278.954294,669.765114,-784.424696,180,HHE
CSS,2023-06-29 02:47:00+00:00,-34.142691,310.581223,778.781227,-1130.234626,180,HHE
CSS,2023-06-29 02:48:00+00:00,1.952526,297.279432,1232.03672,-920.314962,180,HHE
CSS,2023-06-29 02:49:00+00:00,-17.328751,281.503438,802.240476,-950.515123,180,HHE
CSS,2023-06-29 02:50:00+00:00,-3.30209,323.522842,838.009952,-828.58792,180,HHE
CSS,2023-06-29 02:51:00+00:00,5.416216,300.683528,881.757395,-772.132141,180,HHE
CSS,2023-06-29 02:52:00+00:00,-7.865317,277.125415,791.181095,-777.183863,180,HHE
CSS,2023-06-29 02:53:00+00:00,-50.450258,271.291372,574.379251,-779.269106,180,HHE
CSS,2023-06-29 02:54:00+00:00,-10.436834,251.197795,602.743678,-640.677366,180,HHE
CSS,2023-06-29 02:55:00+00:00,-44.73392,288.478281,673.359483,-1326.268679,180,HHE
CSS,2023-06-29 02:56:00+00:00,20.737431,342.008596,977.184638,-844.339668,180,HHE
CSS,2023-06-29 02:57:00+00:00,64.833943,320.237081,825.1155,-680.932371,180,HHE
CSS,2023-06-29 02:58:00+00:00,-31.086194,323.289799,889.111898,-1082.023538,180,HHE
CSS,2023-06-29 02:59:00+00:00,-20.778836,280.835332,773.620854,-726.671598,180,HHE
CSS,2023-06-29 03:00:00+00:00,-20.813202,315.040979,1109.118726,-770.626037,180,HHE
